asteroidLabel,discovered,discovererLabel
30786 Karkoschka,1988-08-18T00:00:00Z,Carolyn S. Shoemaker
12242 Koon,1988-08-18T00:00:00Z,Eugene Merle Shoemaker
12242 Koon,1988-08-18T00:00:00Z,Carolyn S. Shoemaker
4827 Dares,1988-08-17T00:00:00Z,Carolyn S. Shoemaker
8155 Battaglini,1988-08-17T00:00:00Z,San Vittore Observatory
7334 Sciurus,1988-08-17T00:00:00Z,Antonín Mrkos
6600 Qwerty,1988-08-17T00:00:00Z,Antonín Mrkos
8269 Calandrelli,1988-08-17T00:00:00Z,San Vittore Observatory
79117 Brydonejack,1988-08-16T00:00:00Z,Eugene Merle Shoemaker
79117 Brydonejack,1988-08-16T00:00:00Z,Carolyn S. Shoemaker
65672 Merrick,1988-08-16T00:00:00Z,Eugene Merle Shoemaker
65672 Merrick,1988-08-16T00:00:00Z,Carolyn S. Shoemaker
3915 Fukushima,1988-08-15T00:00:00Z,Masayuki Yanai
3915 Fukushima,1988-08-15T00:00:00Z,Kazurō Watanabe
7173 Sepkoski,1988-08-15T00:00:00Z,Eugene Merle Shoemaker
7173 Sepkoski,1988-08-15T00:00:00Z,Carolyn S. Shoemaker
4380 Geyer,1988-08-14T00:00:00Z,Eric Walter Elst
4791 Iphidamas,1988-08-14T00:00:00Z,Carolyn S. Shoemaker
5232 Jordaens,1988-08-14T00:00:00Z,Eric Walter Elst
9022 Drake,1988-08-14T00:00:00Z,Eugene Merle Shoemaker
9022 Drake,1988-08-14T00:00:00Z,Carolyn S. Shoemaker
69264 Nebra,1988-08-14T00:00:00Z,Freimut Börngen
(11851) 1988 PD1,1988-08-14T00:00:00Z,Palomar Mountain Observatory
4347 Reger,1988-08-13T00:00:00Z,Freimut Börngen
4379 Snelling,1988-08-13T00:00:00Z,Eugene Merle Shoemaker
4379 Snelling,1988-08-13T00:00:00Z,Carolyn S. Shoemaker
4707 Khryses,1988-08-13T00:00:00Z,Carolyn S. Shoemaker
6549 Skryabin,1988-08-13T00:00:00Z,Eric Walter Elst
12240 Droste-Hülshoff,1988-08-13T00:00:00Z,Freimut Börngen
5866 Sachsen,1988-08-13T00:00:00Z,Freimut Börngen
5471 Tunguska,1988-08-13T00:00:00Z,Eric Walter Elst
3918 Brel,1988-08-13T00:00:00Z,Eric Walter Elst
30785 Greeley,1988-08-13T00:00:00Z,Eugene Merle Shoemaker
30785 Greeley,1988-08-13T00:00:00Z,Carolyn S. Shoemaker
9315 Weigel,1988-08-13T00:00:00Z,Freimut Börngen
12241 Lefort,1988-08-13T00:00:00Z,Freimut Börngen
8827 Kollwitz,1988-08-13T00:00:00Z,Freimut Börngen
8826 Corneville,1988-08-13T00:00:00Z,Eric Walter Elst
21010 Kishon,1988-08-13T00:00:00Z,Freimut Börngen
(11030) 1988 PK,1988-08-13T00:00:00Z,Robert H. McNaught
(13929) 1988 PL,1988-08-13T00:00:00Z,Robert H. McNaught
6480 Scarlatti,1988-08-12T00:00:00Z,Eric Walter Elst
9316 Rhamnus,1988-08-12T00:00:00Z,Eric Walter Elst
58152 Natsöderblom,1988-08-12T00:00:00Z,Freimut Börngen
21009 Agilkia,1988-08-12T00:00:00Z,Eric Walter Elst
24663 Philae,1988-08-12T00:00:00Z,Eric Walter Elst
4768 Hartley,1988-08-11T00:00:00Z,Andrew J. Noymer
5280 Andrewbecker,1988-08-11T00:00:00Z,Robert Francis Coker
5280 Andrewbecker,1988-08-11T00:00:00Z,Celina Mikolajczak
5812 Jayewinkler,1988-08-11T00:00:00Z,Andrew J. Noymer
10061 Ndolaprata,1988-08-11T00:00:00Z,Andrew J. Noymer
19969 Davidfreedman,1988-08-11T00:00:00Z,Andrew J. Noymer
(39521) 1988 PQ,1988-08-11T00:00:00Z,Andrew J. Noymer
(13020) 1988 PW2,1988-08-10T00:00:00Z,Robert H. McNaught
4790 Petrpravec,1988-08-09T00:00:00Z,Eleanor F. Helin
(21008) 1988 PE,1988-08-09T00:00:00Z,Eleanor F. Helin
4286 Rubtsov,1988-08-08T00:00:00Z,Lyudmila Chernykh
6599 Tsuko,1988-08-08T00:00:00Z,Kin Endate
6599 Tsuko,1988-08-08T00:00:00Z,Kazurō Watanabe
(19133) 1988 PC2,1988-08-07T00:00:00Z,Zdeňka Vávrová
4490 Bambery,1988-07-14T00:00:00Z,Eleanor F. Helin
4490 Bambery,1988-07-14T00:00:00Z,Brian P. Roman
8082 Haynes,1988-07-12T00:00:00Z,Eleanor F. Helin
6296 Cleveland,1988-07-12T00:00:00Z,Eleanor F. Helin
4558 Janesick,1988-07-12T00:00:00Z,Alain Maury
4558 Janesick,1988-07-12T00:00:00Z,Jean Mueller
(39520) 1988 NY,1988-07-12T00:00:00Z,Eleanor F. Helin
4285 Hulkower,1988-07-11T00:00:00Z,Eleanor F. Helin
5256 Farquhar,1988-07-11T00:00:00Z,Eleanor F. Helin
5256 Farquhar,1988-07-11T00:00:00Z,Robert Francis Coker
5256 Farquhar,1988-07-11T00:00:00Z,Celina Mikolajczak
(26094) 1988 NU,1988-07-11T00:00:00Z,Eleanor F. Helin
(13019) 1988 NW,1988-07-10T00:00:00Z,Eleanor F. Helin
5431 Maxinehelin,1988-06-19T00:00:00Z,Eleanor F. Helin
8005 Albinadubois,1988-06-16T00:00:00Z,Eleanor F. Helin
6515 Giannigalli,1988-06-16T00:00:00Z,Eleanor F. Helin
4900 Maymelou,1988-06-16T00:00:00Z,Eleanor F. Helin
(8825) 1988 MF,1988-06-16T00:00:00Z,Eleanor F. Helin
(37562) 1988 MA,1988-06-16T00:00:00Z,Eleanor F. Helin
(14362) 1988 MH,1988-06-16T00:00:00Z,Eleanor F. Helin
5772 Johnlambert,1988-06-15T00:00:00Z,Eleanor F. Helin
6773 Kellaway,1988-06-15T00:00:00Z,Eleanor F. Helin
6479 Leoconnolly,1988-06-15T00:00:00Z,Eleanor F. Helin
(18336) 1988 LG,1988-06-15T00:00:00Z,Eleanor F. Helin
